start_position,end_position,chou_fasman,emini,kolaskar_tongaonkar,parker,isoelectric_point,aromaticity,hydrophobicity,stability,target
76,90,0.998,1.209,0.938,1.813,12.23272705,0.049327354,-1.155605381,83.78206278,0
26,40,1.059,1.132,1.023,2.833,12.23272705,0.049327354,-1.155605381,83.78206278,0
141,155,1.153,0.213,1.024,3.367,12.23272705,0.049327354,-1.155605381,83.78206278,0
11,25,1.239,1.684,0.992,3.493,12.23272705,0.049327354,-1.155605381,83.78206278,0
131,145,1.009,0.08,1.068,2.887,12.23272705,0.049327354,-1.155605381,83.78206278,0
186,200,1.006,0.027,1.019,2.62,12.23272705,0.049327354,-1.155605381,83.78206278,0
81,95,1.107,0.426,0.968,1.86,12.23272705,0.049327354,-1.155605381,83.78206278,0
230,244,1.075,1.67,1.042,1.213,8.447570801,0.098360656,0.106557377,53.25942623,1
415,429,1.019,1.415,1.002,0.7,8.447570801,0.098360656,0.106557377,53.25942623,1
433,447,0.912,0.42,1.023,0.38,8.447570801,0.098360656,0.106557377,53.25942623,0
368,382,0.89,1.202,1.041,0.507,8.447570801,0.098360656,0.106557377,53.25942623,0
280,294,0.975,0.144,1.105,0.62,8.447570801,0.098360656,0.106557377,53.25942623,0
34,48,1.202,1.177,1.099,3.06,8.447570801,0.098360656,0.106557377,53.25942623,0
33,47,1.156,1.63,1.097,2.72,8.447570801,0.098360656,0.106557377,53.25942623,0
303,317,0.984,0.734,1.038,2.607,8.272033691,0.062937063,-0.530769231,58.12820513,1
210,224,1.033,0.639,0.979,2.82,8.272033691,0.062937063,-0.530769231,58.12820513,1
265,279,0.881,0.211,1.065,0.447,8.272033691,0.062937063,-0.530769231,58.12820513,0
135,149,0.992,0.544,1.024,2.98,9.226989746,0.058241758,-0.146593407,34.98583516,1
105,119,1.058,0.132,1.027,3.207,10.39434814,0.051136364,-0.417045455,47.95795455,1
16,30,1.018,0.753,1.049,0.56,10.39434814,0.051136364,-0.417045455,47.95795455,1
89,103,1.028,0.374,1.048,3.013,10.39434814,0.051136364,-0.417045455,47.95795455,1
73,87,0.945,0.341,1.011,3.12,10.39434814,0.051136364,-0.417045455,47.95795455,0
117,131,1.02,0.341,1.069,3.173,10.39434814,0.051136364,-0.417045455,47.95795455,1
121,135,1.033,0.191,1.078,2.88,10.39434814,0.051136364,-0.417045455,47.95795455,1
153,167,1.245,0.432,0.971,4.933,10.39434814,0.051136364,-0.417045455,47.95795455,1
17,31,1.078,1.198,1.029,0.887,10.39434814,0.051136364,-0.417045455,47.95795455,1
29,43,1.038,1.658,0.977,2.447,10.39434814,0.051136364,-0.417045455,47.95795455,1
161,175,1.154,4.406,0.959,4.573,10.39434814,0.051136364,-0.417045455,47.95795455,1
162,176,1.115,7.71,0.968,4.593,10.39434814,0.051136364,-0.417045455,47.95795455,1
157,171,1.319,0.723,0.948,4.967,10.39434814,0.051136364,-0.417045455,47.95795455,1
93,107,1.005,0.461,1.042,3.82,10.39434814,0.051136364,-0.417045455,47.95795455,0
109,123,1.016,0.105,1.041,2.733,10.39434814,0.051136364,-0.417045455,47.95795455,1
113,127,0.969,0.248,1.06,2.807,10.39434814,0.051136364,-0.417045455,47.95795455,1
5,19,1.017,1.087,1.028,1.08,10.39434814,0.051136364,-0.417045455,47.95795455,1
137,151,0.877,0.139,1.023,2.727,10.39434814,0.051136364,-0.417045455,47.95795455,0
1,15,0.945,1.845,0.998,1.167,10.39434814,0.051136364,-0.417045455,47.95795455,1
37,51,0.883,0.394,1.063,0.113,10.39434814,0.051136364,-0.417045455,47.95795455,1
33,47,1.08,2.97,0.989,2.66,10.39434814,0.051136364,-0.417045455,47.95795455,1
25,39,1.115,2.592,0.992,2.427,10.39434814,0.051136364,-0.417045455,47.95795455,0
101,115,0.941,0.144,1.027,3.14,10.39434814,0.051136364,-0.417045455,47.95795455,0
41,55,0.873,0.661,1.057,0.407,10.39434814,0.051136364,-0.417045455,47.95795455,0
4,18,0.979,1.376,1.015,1.22,10.39434814,0.051136364,-0.417045455,47.95795455,1
69,83,0.904,4.437,0.995,3.32,10.39434814,0.051136364,-0.417045455,47.95795455,0
45,59,0.905,0.281,1.088,0.073,10.39434814,0.051136364,-0.417045455,47.95795455,0
125,139,1.088,0.318,1.056,2.687,10.39434814,0.051136364,-0.417045455,47.95795455,1
133,147,0.967,0.169,1.022,2.64,10.39434814,0.051136364,-0.417045455,47.95795455,1
21,35,1.055,1.185,1.025,0.747,10.39434814,0.051136364,-0.417045455,47.95795455,0
81,95,1.077,0.058,1.042,2.8,10.39434814,0.051136364,-0.417045455,47.95795455,1
129,143,1.091,0.203,1.044,2.927,10.39434814,0.051136364,-0.417045455,47.95795455,1
145,159,0.965,0.104,1.019,3.72,10.39434814,0.051136364,-0.417045455,47.95795455,0
9,23,1.041,0.786,1.02,1.66,10.39434814,0.051136364,-0.417045455,47.95795455,0
97,111,0.982,0.367,1.026,3.68,10.39434814,0.051136364,-0.417045455,47.95795455,0
141,155,0.905,0.106,1.032,3.48,10.39434814,0.051136364,-0.417045455,47.95795455,0
57,71,0.947,3.737,1.025,2.187,10.39434814,0.051136364,-0.417045455,47.95795455,1
135,149,1.175,0.731,0.972,3.88,11.19927979,0.025,-0.370833333,46.68,1
152,166,0.889,1.374,1.019,0.973,4.929260254,0.094373866,-0.272595281,58.62252269,1
193,207,1.024,0.684,1.015,3.953,5.516784668,0.098859316,-0.467680608,24.81330798,0
129,143,1.055,0.442,0.975,2.867,5.516784668,0.098859316,-0.467680608,24.81330798,0
121,135,0.99,0.263,1.054,0.34,5.516784668,0.098859316,-0.467680608,24.81330798,0
217,231,1.076,0.543,0.998,1.807,5.516784668,0.098859316,-0.467680608,24.81330798,0
61,75,1.17,0.319,1.009,3.027,5.516784668,0.098859316,-0.467680608,24.81330798,0
205,219,0.977,0.564,0.984,1.453,5.516784668,0.098859316,-0.467680608,24.81330798,0
89,103,1.129,0.082,1.045,2.753,5.516784668,0.098859316,-0.467680608,24.81330798,0
93,107,1.098,0.133,1.062,3.1,5.516784668,0.098859316,-0.467680608,24.81330798,0
65,79,1.151,0.842,0.96,2.86,5.516784668,0.098859316,-0.467680608,24.81330798,0
133,147,0.971,0.867,0.976,3.14,5.516784668,0.098859316,-0.467680608,24.81330798,0
85,99,1.053,0.07,1.026,1.693,5.516784668,0.098859316,-0.467680608,24.81330798,1
201,215,0.947,3.509,0.96,2.593,5.516784668,0.098859316,-0.467680608,24.81330798,0
185,199,0.925,0.042,1.121,0.773,5.516784668,0.098859316,-0.467680608,24.81330798,0
213,227,1.043,1.456,0.971,2.22,5.516784668,0.098859316,-0.467680608,24.81330798,0
13,27,0.823,0.016,1.106,-1.347,5.516784668,0.098859316,-0.467680608,24.81330798,0
9,23,0.797,0.007,1.143,-2.053,5.516784668,0.098859316,-0.467680608,24.81330798,0
1,15,0.811,0.015,1.137,-1.32,5.516784668,0.098859316,-0.467680608,24.81330798,0
77,91,1.168,0.234,0.954,2.813,5.516784668,0.098859316,-0.467680608,24.81330798,0
73,87,1.149,0.156,0.975,1.48,5.516784668,0.098859316,-0.467680608,24.81330798,0
57,71,1.251,1.218,0.985,4.547,5.516784668,0.098859316,-0.467680608,24.81330798,0
125,139,1.047,0.184,1.031,0.747,5.516784668,0.098859316,-0.467680608,24.81330798,0
221,235,1.031,1.265,1.001,1.967,5.516784668,0.098859316,-0.467680608,24.81330798,0
137,151,1.026,1.931,0.956,4.327,5.516784668,0.098859316,-0.467680608,24.81330798,1
5,19,0.753,0.004,1.183,-3.14,5.516784668,0.098859316,-0.467680608,24.81330798,0
53,67,1.265,0.436,0.97,4.527,5.516784668,0.098859316,-0.467680608,24.81330798,0
197,211,0.904,0.852,1.004,2.187,5.516784668,0.098859316,-0.467680608,24.81330798,0
69,83,1.151,0.208,0.975,3.047,5.516784668,0.098859316,-0.467680608,24.81330798,0
209,223,0.897,0.206,0.996,-0.607,5.516784668,0.098859316,-0.467680608,24.81330798,0
189,203,0.999,0.199,1.06,2.82,5.516784668,0.098859316,-0.467680608,24.81330798,0
35,49,0.947,0.078,1.058,0.58,5.305847168,0.094339623,-0.533692722,42.64938005,0
125,139,1.157,0.183,1.04,2.793,5.305847168,0.094339623,-0.533692722,42.64938005,0
185,199,0.949,0.095,1.046,0.593,5.305847168,0.094339623,-0.533692722,42.64938005,0
65,79,0.945,7.075,0.894,2.86,5.305847168,0.094339623,-0.533692722,42.64938005,0
115,129,1.102,0.099,1.022,2.987,5.305847168,0.094339623,-0.533692722,42.64938005,0
155,169,0.901,0.486,0.972,1.98,5.305847168,0.094339623,-0.533692722,42.64938005,0
165,179,0.912,5.588,0.944,2.707,5.305847168,0.094339623,-0.533692722,42.64938005,0
145,159,0.945,0.679,0.988,1.4,5.305847168,0.094339623,-0.533692722,42.64938005,0
45,59,0.87,0.12,1.055,0.653,5.305847168,0.094339623,-0.533692722,42.64938005,0
135,149,1.103,2.183,0.983,3.367,5.305847168,0.094339623,-0.533692722,42.64938005,0
55,69,0.982,1.147,0.96,2.707,5.305847168,0.094339623,-0.533692722,42.64938005,0
75,89,0.968,5.236,0.92,2.567,5.305847168,0.094339623,-0.533692722,42.64938005,0
195,209,1.026,0.869,1.03,1.227,5.305847168,0.094339623,-0.533692722,42.64938005,0
21,35,1.156,0.223,1.042,4.007,6.556335449,0.108638743,0.068324607,41.04467277,1
287,301,0.944,0.506,1.016,1.14,6.556335449,0.108638743,0.068324607,41.04467277,0
159,173,1.059,0.385,1.048,2.32,7.54083252,0.102827763,0.052699229,20.64784062,1
251,265,0.921,0.238,1.058,0.68,5.879333496,0.131410256,-0.544230769,20.72532051,0
71,85,1.023,0.137,1.042,-0.46,5.879333496,0.131410256,-0.544230769,20.72532051,0
96,110,1.212,1.108,0.903,3.867,5.879333496,0.131410256,-0.544230769,20.72532051,1
21,35,1.101,0.34,1.03,1.74,5.879333496,0.131410256,-0.544230769,20.72532051,1
271,285,1.219,1.871,0.914,5.593,5.879333496,0.131410256,-0.544230769,20.72532051,1
226,240,0.969,5,0.958,2.947,5.879333496,0.131410256,-0.544230769,20.72532051,1
76,90,1.052,0.448,1.016,0.407,5.879333496,0.131410256,-0.544230769,20.72532051,0
281,295,1.214,0.344,0.975,4.787,5.879333496,0.131410256,-0.544230769,20.72532051,1
106,120,1.148,3.589,0.911,3.88,5.879333496,0.131410256,-0.544230769,20.72532051,1
156,170,1.099,1.006,0.974,2.507,5.879333496,0.131410256,-0.544230769,20.72532051,0
131,145,1.029,0.942,0.999,1.587,5.879333496,0.131410256,-0.544230769,20.72532051,1
216,230,1.028,1.236,0.983,2.187,5.879333496,0.131410256,-0.544230769,20.72532051,0
291,305,1.137,0.36,0.975,3.62,5.879333496,0.131410256,-0.544230769,20.72532051,0
201,215,0.965,0.526,1.001,0.587,5.879333496,0.131410256,-0.544230769,20.72532051,0
16,30,1.094,0.171,1.02,2.327,5.879333496,0.131410256,-0.544230769,20.72532051,1
121,135,1.091,1.449,0.995,3.113,5.879333496,0.131410256,-0.544230769,20.72532051,1
186,200,1.015,0.177,1.023,-0.207,5.879333496,0.131410256,-0.544230769,20.72532051,0
26,40,1.042,0.192,1.035,1.76,5.879333496,0.131410256,-0.544230769,20.72532051,1
11,25,0.992,0.082,1.041,1.453,5.879333496,0.131410256,-0.544230769,20.72532051,0
6,20,0.857,0.017,1.062,-0.167,5.879333496,0.131410256,-0.544230769,20.72532051,0
181,195,1.022,0.417,1.019,1.093,5.879333496,0.131410256,-0.544230769,20.72532051,0
66,80,0.975,0.197,1.015,0.767,5.879333496,0.131410256,-0.544230769,20.72532051,0
46,60,0.951,1.715,0.977,2.633,5.879333496,0.131410256,-0.544230769,20.72532051,0
1,15,0.831,0.055,1.056,-0.38,5.879333496,0.131410256,-0.544230769,20.72532051,0
211,225,0.997,0.47,1.003,1.027,5.879333496,0.131410256,-0.544230769,20.72532051,0
206,220,0.955,0.216,1.013,-0.24,5.879333496,0.131410256,-0.544230769,20.72532051,0
101,115,1.147,4.238,0.884,3.253,5.879333496,0.131410256,-0.544230769,20.72532051,1
111,125,1.17,3.659,0.958,4.407,5.879333496,0.131410256,-0.544230769,20.72532051,1
31,45,1.061,0.126,1.014,2.087,5.879333496,0.131410256,-0.544230769,20.72532051,1
81,95,1.033,0.27,1.026,-0.28,5.879333496,0.131410256,-0.544230769,20.72532051,0
221,235,1.002,2.756,0.965,2.68,5.879333496,0.131410256,-0.544230769,20.72532051,1
231,245,1.058,5.226,0.976,2.867,5.879333496,0.131410256,-0.544230769,20.72532051,0
236,250,1.091,1.852,0.983,3.213,5.879333496,0.131410256,-0.544230769,20.72532051,0
191,205,0.975,0.215,1.029,-0.393,5.879333496,0.131410256,-0.544230769,20.72532051,0
61,75,0.951,0.241,1.032,0.42,5.879333496,0.131410256,-0.544230769,20.72532051,0
151,165,1.005,0.902,0.961,2.653,5.879333496,0.131410256,-0.544230769,20.72532051,0
116,130,1.141,1.42,0.995,4.22,5.879333496,0.131410256,-0.544230769,20.72532051,1
56,70,0.995,0.817,0.996,1.52,5.879333496,0.131410256,-0.544230769,20.72532051,1
36,50,0.979,0.182,0.999,2.307,5.879333496,0.131410256,-0.544230769,20.72532051,1
261,275,1.007,0.97,1.003,2.42,5.879333496,0.131410256,-0.544230769,20.72532051,0
136,150,0.986,0.344,1.018,0.913,5.879333496,0.131410256,-0.544230769,20.72532051,0
126,140,1.023,0.374,1.023,1.113,5.879333496,0.131410256,-0.544230769,20.72532051,0
196,210,0.965,0.205,1.027,0.073,5.879333496,0.131410256,-0.544230769,20.72532051,0
569,583,1.16,0.751,0.991,4.4,4.97869873,0.069012179,-0.691474966,50.31083897,0
705,719,0.963,0.447,0.961,2.833,4.97869873,0.069012179,-0.691474966,50.31083897,0
605,619,1.054,2.438,1.019,3.647,4.97869873,0.069012179,-0.691474966,50.31083897,0
229,243,0.99,0.058,1.043,2.273,4.97869873,0.069012179,-0.691474966,50.31083897,0
573,587,1.163,1.033,0.987,4.547,4.97869873,0.069012179,-0.691474966,50.31083897,0
425,439,1.307,0.628,0.96,3.527,4.97869873,0.069012179,-0.691474966,50.31083897,1
481,495,1.035,0.439,0.993,3.353,4.97869873,0.069012179,-0.691474966,50.31083897,0
369,383,0.962,1.95,0.969,2.74,4.97869873,0.069012179,-0.691474966,50.31083897,0
489,503,1.182,5.651,0.939,5.993,4.97869873,0.069012179,-0.691474966,50.31083897,0
589,603,1.179,7.143,0.901,6.46,4.97869873,0.069012179,-0.691474966,50.31083897,0
673,687,1.067,0.556,1.011,3.6,4.97869873,0.069012179,-0.691474966,50.31083897,0
577,591,1.121,1.837,0.972,4.78,4.97869873,0.069012179,-0.691474966,50.31083897,0
65,79,0.901,0.022,1.074,-0.607,4.97869873,0.069012179,-0.691474966,50.31083897,0
613,627,1.07,9.074,0.966,5.62,4.97869873,0.069012179,-0.691474966,50.31083897,0
629,643,1.139,6.322,0.928,6.34,4.97869873,0.069012179,-0.691474966,50.31083897,0
437,451,1.348,5.058,0.935,6.847,4.97869873,0.069012179,-0.691474966,50.31083897,0
445,459,1.076,0.289,1.043,3.547,4.97869873,0.069012179,-0.691474966,50.31083897,0
593,607,1.198,1.476,0.967,4.527,4.97869873,0.069012179,-0.691474966,50.31083897,0
61,75,0.933,0.077,1.036,1.6,4.97869873,0.069012179,-0.691474966,50.31083897,0
633,647,1.153,4.711,0.934,6.313,4.97869873,0.069012179,-0.691474966,50.31083897,0
493,507,1.181,2.377,0.955,5.013,4.97869873,0.069012179,-0.691474966,50.31083897,0
693,707,0.948,1.823,0.946,2.527,4.97869873,0.069012179,-0.691474966,50.31083897,0
649,663,0.979,0.56,0.991,1.593,4.97869873,0.069012179,-0.691474966,50.31083897,0
645,659,0.884,0.692,1.002,1.5,4.97869873,0.069012179,-0.691474966,50.31083897,0
709,723,1.007,0.354,1.007,0.72,4.97869873,0.069012179,-0.691474966,50.31083897,0
685,699,1.089,2.782,1.001,2.287,4.97869873,0.069012179,-0.691474966,50.31083897,0
429,443,1.309,0.809,0.955,4.173,4.97869873,0.069012179,-0.691474966,50.31083897,0
85,99,0.972,0.105,1.063,0.327,4.97869873,0.069012179,-0.691474966,50.31083897,0
505,519,1.155,0.954,0.954,4.907,4.97869873,0.069012179,-0.691474966,50.31083897,0
101,115,0.997,0.375,0.995,2.447,4.97869873,0.069012179,-0.691474966,50.31083897,0
717,731,1.035,0.455,0.995,0.607,4.97869873,0.069012179,-0.691474966,50.31083897,0
113,127,0.958,0.077,1.061,1.273,4.97869873,0.069012179,-0.691474966,50.31083897,0
81,95,1.005,0.205,1.038,1.487,4.97869873,0.069012179,-0.691474966,50.31083897,0
225,239,0.996,0.095,1.04,3.207,4.97869873,0.069012179,-0.691474966,50.31083897,0
253,267,0.887,0.213,1.059,0.387,4.97869873,0.069012179,-0.691474966,50.31083897,0
669,683,1.021,0.189,1,2.44,4.97869873,0.069012179,-0.691474966,50.31083897,0
265,279,0.973,0.514,1.025,2.727,4.97869873,0.069012179,-0.691474966,50.31083897,0
441,455,1.202,2.779,0.966,5.493,4.97869873,0.069012179,-0.691474966,50.31083897,0
517,531,1.038,0.719,1.002,2.873,4.97869873,0.069012179,-0.691474966,50.31083897,0
537,551,1.075,0.702,0.984,3.16,4.97869873,0.069012179,-0.691474966,50.31083897,0
433,447,1.323,2.457,0.929,5.947,4.97869873,0.069012179,-0.691474966,50.31083897,0
565,579,1.063,1.109,0.944,4.98,4.97869873,0.069012179,-0.691474966,50.31083897,0
41,55,0.902,0.043,1.099,0.093,4.97869873,0.069012179,-0.691474966,50.31083897,0
57,71,0.9,0.104,1.017,2.4,4.97869873,0.069012179,-0.691474966,50.31083897,0
409,423,1.084,0.312,1.016,2.94,4.97869873,0.069012179,-0.691474966,50.31083897,0
513,527,1.034,1.049,0.981,3.413,4.97869873,0.069012179,-0.691474966,50.31083897,0
617,631,1.055,9.772,0.97,5.413,4.97869873,0.069012179,-0.691474966,50.31083897,0
373,387,0.933,0.61,0.982,1.373,4.97869873,0.069012179,-0.691474966,50.31083897,0
109,123,0.925,0.768,1.016,1.98,4.97869873,0.069012179,-0.691474966,50.31083897,0
509,523,1.075,2.753,0.956,4.773,4.97869873,0.069012179,-0.691474966,50.31083897,0
257,271,0.903,0.451,1.018,1.9,4.97869873,0.069012179,-0.691474966,50.31083897,0
97,111,0.927,0.685,1.004,1.427,4.97869873,0.069012179,-0.691474966,50.31083897,0
49,63,0.763,0.013,1.07,-0.327,4.97869873,0.069012179,-0.691474966,50.31083897,0
117,131,0.96,0.121,1.043,1.173,4.97869873,0.069012179,-0.691474966,50.31083897,0
585,599,1.168,3.619,0.916,6.353,4.97869873,0.069012179,-0.691474966,50.31083897,0
485,499,1.071,0.912,0.998,3.293,4.97869873,0.069012179,-0.691474966,50.31083897,1
89,103,0.948,0.047,1.055,0.447,4.97869873,0.069012179,-0.691474966,50.31083897,0
121,135,0.993,0.14,1.036,1.513,4.97869873,0.069012179,-0.691474966,50.31083897,0
397,411,0.769,0.302,1.015,1.1,4.97869873,0.069012179,-0.691474966,50.31083897,0
405,419,0.947,0.109,1.021,1.987,4.97869873,0.069012179,-0.691474966,50.31083897,0
1,15,1.009,0.328,0.984,0.987,4.97869873,0.069012179,-0.691474966,50.31083897,0
561,575,0.999,0.29,0.981,2.373,4.97869873,0.069012179,-0.691474966,50.31083897,0
477,491,1.017,0.157,1.009,1.62,4.97869873,0.069012179,-0.691474966,50.31083897,0
725,739,0.898,0.301,0.998,0.733,4.97869873,0.069012179,-0.691474966,50.31083897,0
221,235,1.031,0.053,1.015,2.767,4.97869873,0.069012179,-0.691474966,50.31083897,0
641,655,0.949,0.994,0.973,2.647,4.97869873,0.069012179,-0.691474966,50.31083897,0
529,543,1.077,0.232,1.041,2.247,4.97869873,0.069012179,-0.691474966,50.31083897,0
461,475,1.286,2.536,0.97,5.06,4.97869873,0.069012179,-0.691474966,50.31083897,0
689,703,1.044,1.869,0.991,2.307,4.97869873,0.069012179,-0.691474966,50.31083897,0
661,675,0.966,0.314,1.034,0.507,4.97869873,0.069012179,-0.691474966,50.31083897,0
533,547,1.039,0.405,1.021,2.373,4.97869873,0.069012179,-0.691474966,50.31083897,0
697,711,0.99,2.116,0.922,2.88,4.97869873,0.069012179,-0.691474966,50.31083897,0
621,635,1.053,10.152,0.959,6.087,4.97869873,0.069012179,-0.691474966,50.31083897,0
5,19,0.995,0.29,0.982,1.227,4.97869873,0.069012179,-0.691474966,50.31083897,0
553,567,1.149,0.444,0.977,2.633,4.97869873,0.069012179,-0.691474966,50.31083897,0
497,511,1.235,2.125,0.967,4.78,4.97869873,0.069012179,-0.691474966,50.31083897,0
609,623,1.067,3.684,1.015,3.68,4.97869873,0.069012179,-0.691474966,50.31083897,0
637,651,1.071,2.197,0.937,5.053,4.97869873,0.069012179,-0.691474966,50.31083897,0
33,47,0.904,0.089,1.1,0.567,4.97869873,0.069012179,-0.691474966,50.31083897,0
353,367,0.956,0.634,1.03,2.313,4.97869873,0.069012179,-0.691474966,50.31083897,0
625,639,1.102,8.17,0.951,6.327,4.97869873,0.069012179,-0.691474966,50.31083897,0
521,535,1.122,1.246,1.013,3.167,4.97869873,0.069012179,-0.691474966,50.31083897,0
45,59,0.832,0.029,1.074,0.333,4.97869873,0.069012179,-0.691474966,50.31083897,0
105,119,0.887,1.576,0.987,2.867,4.97869873,0.069012179,-0.691474966,50.31083897,0
653,667,0.957,0.117,1.069,0.113,4.97869873,0.069012179,-0.691474966,50.31083897,0
401,415,0.83,0.093,1.047,0.633,4.97869873,0.069012179,-0.691474966,50.31083897,0
525,539,1.054,0.402,1.034,1.68,4.97869873,0.069012179,-0.691474966,50.31083897,0
37,51,0.912,0.397,1.054,1.46,4.97869873,0.069012179,-0.691474966,50.31083897,0
549,563,1.143,1.573,0.945,3.587,4.97869873,0.069012179,-0.691474966,50.31083897,0
657,671,0.979,0.158,1.038,0.293,4.97869873,0.069012179,-0.691474966,50.31083897,0
501,515,1.197,4.42,0.937,5.84,4.97869873,0.069012179,-0.691474966,50.31083897,1
269,283,0.921,0.518,1.002,2.967,4.97869873,0.069012179,-0.691474966,50.31083897,0
541,555,1.223,1.901,0.942,4.747,4.97869873,0.069012179,-0.691474966,50.31083897,0
681,695,1.111,3.128,0.967,4.66,4.97869873,0.069012179,-0.691474966,50.31083897,0
17,31,0.987,0.084,1.044,1.173,4.97869873,0.069012179,-0.691474966,50.31083897,0
473,487,1.086,0.145,0.988,2.18,4.97869873,0.069012179,-0.691474966,50.31083897,0
93,107,0.973,0.117,1.019,1.34,4.97869873,0.069012179,-0.691474966,50.31083897,0
413,427,1.224,0.986,0.987,4.313,4.97869873,0.069012179,-0.691474966,50.31083897,0
581,595,1.138,3.107,0.97,4.827,4.97869873,0.069012179,-0.691474966,50.31083897,0
13,27,0.963,0.285,1.011,1.907,4.97869873,0.069012179,-0.691474966,50.31083897,0
449,463,1.109,0.334,1.04,3.867,4.97869873,0.069012179,-0.691474966,50.31083897,0
465,479,1.178,0.945,0.962,3.913,4.97869873,0.069012179,-0.691474966,50.31083897,0
545,559,1.299,4.413,0.916,6,4.97869873,0.069012179,-0.691474966,50.31083897,0
701,715,0.861,0.781,0.946,2.753,4.97869873,0.069012179,-0.691474966,50.31083897,0
453,467,1.167,0.123,1.048,3.087,4.97869873,0.069012179,-0.691474966,50.31083897,0
601,615,1.083,0.486,1.066,2.433,4.97869873,0.069012179,-0.691474966,50.31083897,0
417,431,1.267,0.591,0.976,4.02,4.97869873,0.069012179,-0.691474966,50.31083897,1
597,611,1.091,0.496,1.047,2.44,4.97869873,0.069012179,-0.691474966,50.31083897,0
557,571,1.045,0.731,0.969,2.713,4.97869873,0.069012179,-0.691474966,50.31083897,0
249,263,0.878,0.22,1.042,1.487,4.97869873,0.069012179,-0.691474966,50.31083897,0
677,691,1.156,0.908,1.007,3.633,4.97869873,0.069012179,-0.691474966,50.31083897,0
273,287,0.951,0.111,1.052,1.46,4.97869873,0.069012179,-0.691474966,50.31083897,0
665,679,0.885,0.089,1.086,-0.5,4.97869873,0.069012179,-0.691474966,50.31083897,0
277,291,0.976,0.073,1.054,1.38,4.97869873,0.069012179,-0.691474966,50.31083897,0
713,727,0.991,0.121,1.041,0.147,4.97869873,0.069012179,-0.691474966,50.31083897,0
457,471,1.159,0.296,1.051,3.693,4.97869873,0.069012179,-0.691474966,50.31083897,0
9,23,1.034,0.55,0.976,1.9,4.97869873,0.069012179,-0.691474966,50.31083897,0
421,435,1.275,0.661,0.973,3.46,4.97869873,0.069012179,-0.691474966,50.31083897,0
469,483,1.189,0.934,0.972,3.567,4.97869873,0.069012179,-0.691474966,50.31083897,0
721,735,0.915,0.102,1.015,-1.247,4.97869873,0.069012179,-0.691474966,50.31083897,0
412,426,1.325,0.475,0.978,3.013,5.718933105,0.071294559,-0.190056285,34.8493621,0
196,210,1.023,0.636,0.949,3.387,9.86920166,0.038095238,-0.92952381,53.02,1
31,45,0.828,1.177,1.027,0.413,8.344177246,0.061068702,0.333587786,42.19923664,1
307,321,1.087,1.355,0.983,3.633,4.971984863,0.087859425,-0.1014377,47.00623003,0
151,165,1.007,0.081,1.071,2.78,4.971984863,0.087859425,-0.1014377,47.00623003,0
325,339,0.947,0.343,1.025,1.313,4.971984863,0.087859425,-0.1014377,47.00623003,0
283,297,0.77,0.202,1.086,0.333,4.971984863,0.087859425,-0.1014377,47.00623003,0
337,351,0.943,0.128,1.073,2.407,4.971984863,0.087859425,-0.1014377,47.00623003,0
421,435,0.867,0.025,1.161,1.42,4.971984863,0.087859425,-0.1014377,47.00623003,0
217,231,1.031,0.539,1.033,1.7,4.971984863,0.087859425,-0.1014377,47.00623003,1
37,51,1.011,0.158,1.084,0.693,4.971984863,0.087859425,-0.1014377,47.00623003,1
163,177,1.09,0.62,1.026,1.273,4.971984863,0.087859425,-0.1014377,47.00623003,0
235,249,0.992,0.38,1.083,1.253,4.971984863,0.087859425,-0.1014377,47.00623003,0
253,267,1.145,0.182,1.054,2.753,4.971984863,0.087859425,-0.1014377,47.00623003,0
193,207,0.889,0.127,1.091,-0.54,4.971984863,0.087859425,-0.1014377,47.00623003,0
229,243,0.983,0.372,1.078,0.993,4.971984863,0.087859425,-0.1014377,47.00623003,0
445,459,0.994,4.682,0.981,3.82,4.971984863,0.087859425,-0.1014377,47.00623003,0
49,63,0.944,0.213,1.078,-0.26,4.971984863,0.087859425,-0.1014377,47.00623003,1
589,603,1.143,1.641,1.033,2.507,4.971984863,0.087859425,-0.1014377,47.00623003,0
439,453,0.947,0.498,1.064,1.453,4.971984863,0.087859425,-0.1014377,47.00623003,0
457,471,0.895,0.749,1.042,1.253,4.971984863,0.087859425,-0.1014377,47.00623003,0
61,75,1.142,2.316,1.063,0.713,4.971984863,0.087859425,-0.1014377,47.00623003,1
85,99,1.061,0.524,1,0.88,4.971984863,0.087859425,-0.1014377,47.00623003,0
505,519,0.947,0.106,1.019,0.16,4.971984863,0.087859425,-0.1014377,47.00623003,0
181,195,1.005,1.058,0.98,3.08,4.971984863,0.087859425,-0.1014377,47.00623003,0
19,33,1.09,0.096,0.987,0.24,4.971984863,0.087859425,-0.1014377,47.00623003,1
319,333,1.071,0.314,1.031,0.627,4.971984863,0.087859425,-0.1014377,47.00623003,0
187,201,0.965,0.715,1.01,1.82,4.971984863,0.087859425,-0.1014377,47.00623003,0
277,291,0.787,0.146,1.074,0.333,4.971984863,0.087859425,-0.1014377,47.00623003,0
301,315,1.064,0.304,1.039,2.68,4.971984863,0.087859425,-0.1014377,47.00623003,0
487,501,0.94,0.203,1.055,0.68,4.971984863,0.087859425,-0.1014377,47.00623003,0
361,375,0.853,1.044,1.047,1.267,4.971984863,0.087859425,-0.1014377,47.00623003,0
